image_name,labels,emotion_name
andrei-ryabushkin_presented-with-the-tzar-s-own-fur-lined-robe,0,painting
andrei-ryabushkin_prince-ukhtomsky-in-the-battle-with-tartars-at-volga-in-1469,5,disgust
andrei-ryabushkin_red-house,6,excitement
andrei-ryabushkin_rider,2,anger
andrei-ryabushkin_russian-women-of-the-xvii-century-in-church,2,anger
andrei-ryabushkin_sadko-a-wealthy-guest-of-novgorod-illustration-for-the-book-russian-epic-heroes,3,awe
andrei-ryabushkin_sagittarius,6,excitement
andrei-ryabushkin_school-of-xvii-century,1,amusement
andrei-ryabushkin_strelets-patrol-at-ilyinskie-gates-in-the-old-moscow,6,excitement
andrei-ryabushkin_sunday-in-the-village,0,painting
andrei-ryabushkin_sunday-in-the-village-study,2,anger
andrei-ryabushkin_svyatogor,7,fear
andrei-ryabushkin_tea-party,6,excitement
andrei-ryabushkin_the-old-men,3,awe
andrei-ryabushkin_they-are-coming-moscovites-watching-the-entry-of-a-foreign-embassy-into-moscow-at-the-end-of,6,excitement
andrei-ryabushkin_tzar-mikhail-fedorovich-holding-council-with-the-boyars-in-his-royal-chamber,0,painting
andrei-ryabushkin_vasily-buslaev-illustration-for-the-book-russian-epic-heroes,7,fear
andrei-ryabushkin_veche-of-novgorod,7,fear
andrei-ryabushkin_village-wedding-in-the-tambov-province,0,painting
andrei-ryabushkin_volga-vseslavevich,2,anger
andrei-ryabushkin_waiting-for-bridal-couple-s-return-from-a-church-in-novgorod-province-1891,3,awe
andrei-ryabushkin_waiting-for-newlyweds-from-the-wedding-in-the-novgorod-province,7,fear
andrei-ryabushkin_waiting-for-the-tzar-sketch-for-an-unrealized-painting,6,excitement
andrei-ryabushkin_wedding-train-in-the-xvii-century-moscow,2,anger
andrei-ryabushkin_winter-morning,3,awe
andrei-ryabushkin_woman-in-novgorod-peasant-dress,0,painting
andrã©-lhote_acacias-1959,0,painting
andrã©-lhote_cordes-1912,2,anger
andrã©-lhote_l-atelier-sur-la-terrasse-de-mirmande-1957,0,painting
andrã©-lhote_l-entr-e-du-bassin-flot-bordeaux-1912,3,awe
andrã©-lhote_l-escale-1913,0,painting
andrã©-lhote_la-plage-1920,3,awe
andrã©-lhote_la-plage-1957,0,painting
andrã©-lhote_le-judgment-de-paris-1927,0,painting
andrã©-lhote_le-nile-1952,3,awe
andrã©-lhote_le-port-de-bordeaux-1915,0,painting
andrã©-lhote_les-deux-amies-1925,2,anger
andrã©-lhote_les-joueurs-de-rugby,5,disgust
andrã©-lhote_les-palmiers-th-bes-1950,0,painting
andrã©-lhote_mirmande-1930,7,fear
andrã©-lhote_mirmande-1932,2,anger
andrã©-lhote_mirmande-jaune-1956,0,painting
andrã©-lhote_nature-morte-au-chinois-1930,0,painting
andrã©-lhote_nu-a-sa-toilette-1918,0,painting
andrã©-lhote_nu-assis-1948,0,painting
andrã©-lhote_paysage-au-lambrequin-rose-1914,3,awe
andrã©-lhote_portrait-de-jeanne-1908,1,amusement
andrã©-lhote_route-la-cadi-re-1957,0,painting
andrã©-lhote_sur-la-terrasse-1945,5,disgust
andrã©-lhote_vue-de-paris-ou-la-seine-au-point-du-jour-1926,5,disgust
andy-warhol_a-cat-named-sam,0,painting
andy-warhol_absolut-vodka(1),5,disgust
andy-warhol_after-marilyn,0,painting
andy-warhol_after-the-party,5,disgust
andy-warhol_albert-einstein,0,painting
andy-warhol_amos-1976,0,painting
andy-warhol_apple,0,painting
andy-warhol_apple-1,0,painting
andy-warhol_apple-1983,3,awe
andy-warhol_beatle-boots,0,painting
andy-warhol_beethoven,0,painting
andy-warhol_benz-racing-car,5,disgust
andy-warhol_big-electric-chair,1,amusement
andy-warhol_bighorn-ram-endangered-species-1983,0,painting
andy-warhol_black-lenin,1,amusement
andy-warhol_blackglama-judy-garland,3,awe
andy-warhol_botticelli-dettaglio,2,anger
andy-warhol_brillo-soap-pads-1969,0,painting
andy-warhol_bunny-multiple,0,painting
andy-warhol_butterfly-hearths-andy-warhol,0,painting
andy-warhol_cagney-1964,6,excitement
andy-warhol_campbell-s-soup-can-beef,0,painting
andy-warhol_campbell-s-soup-can-onion,0,painting
andy-warhol_campbell-soup-company-1986,0,painting
andy-warhol_campbells-soup-pink,0,painting
andy-warhol_campell-s-onion-soup-box-1986,0,painting
andy-warhol_candy-box-1981,3,awe
andy-warhol_cans,0,painting
andy-warhol_carter-burden-brown,0,painting
andy-warhol_carter-burden-white,0,painting
andy-warhol_chanel,5,disgust
andy-warhol_che-guevara,4,contentment
andy-warhol_cherub-and-horse-1956,0,painting
andy-warhol_coca-cola,3,awe
andy-warhol_com,0,painting
andy-warhol_cow-1,0,painting
andy-warhol_cow-2,0,painting
andy-warhol_cow-3,3,awe
andy-warhol_diamond-dust-shoes-1980,0,painting
andy-warhol_dollar-sign,5,disgust
andy-warhol_dollar-sign-1,4,contentment
andy-warhol_dollar-sign-2,5,disgust
andy-warhol_double-hamburger,5,disgust
andy-warhol_double-silver-disaster,6,excitement
andy-warhol_dracula,6,excitement
andy-warhol_drag-queen,5,disgust
andy-warhol_early-electric-chair,6,excitement
andy-warhol_eggs-1982,0,painting
andy-warhol_eggs-1982(1),0,painting
andy-warhol_electric-chair,7,fear
andy-warhol_electric-chair-1,7,fear
andy-warhol_electric-chair-2,7,fear
andy-warhol_electric-chair-3,6,excitement
andy-warhol_elvis-presley(1),0,painting
andy-warhol_fairy-and-christmas-ornaments-1955,0,painting
andy-warhol_five-deaths,6,excitement
andy-warhol_five-deaths-eleven-times-in-orange,1,amusement
andy-warhol_friedrich-the-great,0,painting
andy-warhol_front-and-back,0,painting
andy-warhol_fter-marylin-pink,0,painting
andy-warhol_gabrielle-navarra-1979,3,awe
andy-warhol_goethe,0,painting
andy-warhol_green-coca-cola-bottles,0,painting
andy-warhol_gun,1,amusement
andy-warhol_hamburger-beige,0,painting
andy-warhol_hammer-and-sickle,7,fear
andy-warhol_howdy-doodie,0,painting
andy-warhol_ingrid,2,anger
andy-warhol_ingrid-bergman-as-herself,3,awe
andy-warhol_ingrid-bergman-as-herself-1,2,anger
andy-warhol_ingrid-bergman-as-herself-2,0,painting
andy-warhol_ingrid-bergman-with-hat,0,painting
andy-warhol_jack-nicklaus-1978,0,painting
andy-warhol_jackie,3,awe
andy-warhol_jackie-1,0,painting
andy-warhol_jackie-2,2,anger
andy-warhol_jackie-3,0,painting
andy-warhol_james-dean,5,disgust
andy-warhol_jane-fonda,2,anger
andy-warhol_jimmy-carter-1976,6,excitement
andy-warhol_joseph-beuys-in-memoriam,2,anger
andy-warhol_julia-warhola,7,fear
andy-warhol_kiku,2,anger
andy-warhol_kimiko,0,painting
andy-warhol_knives-1982,6,excitement
andy-warhol_la-grande-passion-poster-1984,5,disgust
andy-warhol_ladies-and-gentlemen-1975,6,excitement
andy-warhol_life-savers,0,painting
andy-warhol_liz-taylor,2,anger
andy-warhol_liz-taylor-1,3,awe
andy-warhol_madonna-and-self-portrait-with-skeleton-s-arm-after-munch,2,anger
andy-warhol_mammy,0,painting
andy-warhol_man-ray,6,excitement
andy-warhol_mao,0,painting
andy-warhol_mao-1,5,disgust
andy-warhol_mao-2,0,painting
andy-warhol_mao-3,0,painting
andy-warhol_mao-4,0,painting
andy-warhol_mao-5,4,contentment
andy-warhol_mao-6,4,contentment
andy-warhol_marella-agnelli-1973,0,painting
andy-warhol_marilyn-1,5,disgust
andy-warhol_marilyn-blue,5,disgust
andy-warhol_marilyn-reversal,6,excitement
andy-warhol_marlon-brando,0,painting
andy-warhol_martinson-coffee,3,awe
andy-warhol_marylin-gray,5,disgust
andy-warhol_marylin-red,4,contentment
andy-warhol_mick-jagger,6,excitement
andy-warhol_mick-jagger-1,7,fear
andy-warhol_mick-jagger-2,0,painting
andy-warhol_mickey,0,painting
andy-warhol_mickey-mouse,5,disgust
andy-warhol_mimosas-1976,0,painting
andy-warhol_mobil,0,painting
andy-warhol_moon-explorer,0,painting
andy-warhol_muhammad-ali,2,anger
andy-warhol_muhammad-ali-1,2,anger
andy-warhol_muhammad-ali-2,7,fear
andy-warhol_muhammad-ali-3,0,painting
andy-warhol_old-fashioned-vegetable,0,painting
andy-warhol_only-way-out-is-in,2,anger
andy-warhol_orange-disaster,6,excitement
andy-warhol_oxidation-painting-1978,3,awe
andy-warhol_oxidation-painting-1978-1,4,contentment
andy-warhol_paper-dollar,0,painting
andy-warhol_paramount,0,painting
andy-warhol_paris-review-poster-1967,0,painting
andy-warhol_poinsetta-1981,0,painting
andy-warhol_poinsettias-1982,5,disgust
andy-warhol_poinsettias1982,3,awe
andy-warhol_portrait-of-jamie-wyeth,3,awe
andy-warhol_portrait-of-maurice,0,painting
andy-warhol_princess-caroline-of-monaco,5,disgust
andy-warhol_queen-beatrix-of-the-netherlands-from-reigning-queens-1985,2,anger
andy-warhol_queen-margrethe-ii-of-denmark,0,painting
andy-warhol_rebel-without-a-cause,0,painting
andy-warhol_rebel-without-a-cause-james-dean,3,awe
andy-warhol_red-lenin,6,excitement
andy-warhol_red-race-riot,7,fear
andy-warhol_retro-soup,3,awe
andy-warhol_robert-mapplethorpe,7,fear
andy-warhol_rorschach-1984,7,fear
andy-warhol_self-portrait-camouflage-1986,0,painting
andy-warhol_shoes-1980,5,disgust
andy-warhol_sigmund-freud,2,anger
andy-warhol_sixteen-jackies,7,fear
andy-warhol_spam,0,painting
andy-warhol_statue-of-liberty-1962,1,amusement
andy-warhol_suicide-1964,7,fear
andy-warhol_ted-turner-1986,2,anger
andy-warhol_telephone,2,anger
andy-warhol_the-last-supper-1986,0,painting
andy-warhol_the-last-supper-1986-1,2,anger
andy-warhol_the-last-supper-camel-57,1,amusement
andy-warhol_the-new-spirit-donald-duck,0,painting
andy-warhol_the-souper-dress-1965,0,painting
andy-warhol_time-magazine-cover,0,painting
andy-warhol_toy-fish,3,awe
andy-warhol_triple-elvis,0,painting
andy-warhol_truck-announcement,5,disgust
andy-warhol_truck-announcement-1,0,painting
andy-warhol_truck-announcement-2,5,disgust
andy-warhol_truck-announcement-3,0,painting
andy-warhol_turtle-1985,2,anger
andy-warhol_untitled-beauty-products-1960,4,contentment
andy-warhol_untitled-red-boot-wit-holly,0,painting
andy-warhol_untitled-superman-collage-15-1960,2,anger
andy-warhol_van-heusen-ronald-reagan,0,painting
andy-warhol_velvet-underground-nico,2,anger
andy-warhol_venere-dopo-botticelli,0,painting
andy-warhol_vesuvius-1,6,excitement
andy-warhol_volkswagen,0,painting
andy-warhol_work-boots-1986,0,painting
andy-warhol_yellow-candy-box,1,amusement
angelo-de-sousa_86-3-15q-1986,4,contentment
angelo-de-sousa_pastel-em-papel-1969,0,painting
angelo-de-sousa_pintura-1974,2,anger
angelo-de-sousa_pintura-1984,3,awe
angelo-de-sousa_sem-titulo,0,painting
angelo-de-sousa_sem-titulo-1983,3,awe
angelo-de-sousa_sem-titulo-1985,1,amusement
angelo-de-sousa_sem-titulo-1988,5,disgust
angelo-de-sousa_sem-titulo-1993,0,painting
angelo-de-sousa_sem-titulo-1997,3,awe
angelo-de-sousa_um-2006,3,awe
angelo-de-sousa_um-ocre-2006,0,painting
anita-malfatti_a-boba-1916,0,painting
anita-malfatti_a-estudante-russa-1915,0,painting
anita-malfatti_a-mulher-de-cabelos-verdes-1916,0,painting
anita-malfatti_a-onda-1917,5,disgust
anita-malfatti_a-ventania-1917,5,disgust
anita-malfatti_as-duas-igrejas-itanha-m-1940,3,awe
anita-malfatti_autorretrato,0,painting
anita-malfatti_burrinho-correndo-1909,5,disgust
anita-malfatti_cambuquira-1945,3,awe
anita-malfatti_fernanda-de-castro-1922,0,painting
anita-malfatti_glad-olos-palmas-de-santa-rita,3,awe
anita-malfatti_gruta-da-imprensa,3,awe
anita-malfatti_gruta-da-imprensa(1),3,awe
anita-malfatti_itanha-m-1949,3,awe
anita-malfatti_la-rentr-e-1927,3,awe
anita-malfatti_mario-de-andrade-i-1922,7,fear
anita-malfatti_mulher-do-par-no-balc-o-1927,3,awe
anita-malfatti_nu-cubista,3,awe
anita-malfatti_o-barco-1915,3,awe
anita-malfatti_o-caminho-da-vida,3,awe
anita-malfatti_o-canal-e-a-ponte,3,awe
anita-malfatti_o-farol-1915,3,awe
anita-malfatti_o-homem-amarelo-1917,6,excitement
anita-malfatti_o-homem-de-sete-cores-1916,2,anger
anita-malfatti_p-de-jabuticaba,3,awe
anita-malfatti_paisagem-de-santo-amaro-1920,3,awe
anita-malfatti_paisagem-dos-pirineus-cauterets-1926,3,awe
anita-malfatti_pedras-na-praia,3,awe
anita-malfatti_porto-de-m-naco-1926,3,awe
anita-malfatti_rochedos-monhegan-island-1915,3,awe
anita-malfatti_samba-1945,5,disgust
anita-malfatti_tropical-1917,7,fear
anita-malfatti_uma-estudante-1916,7,fear
anita-malfatti_veneza-canaleto-1924,3,awe
anna-ostroumova-lebedeva_a-view-of-the-neva-river,3,awe
anna-ostroumova-lebedeva_a-window-1912,3,awe
anna-ostroumova-lebedeva_academy-of-arts,3,awe
anna-ostroumova-lebedeva_academy-of-arts-1922,3,awe
anna-ostroumova-lebedeva_academy-of-arts-1922-1,0,painting
anna-ostroumova-lebedeva_admiralty-under-the-snow-1909,2,anger
anna-ostroumova-lebedeva_alexander-palace-in-detskoye-selo,3,awe
anna-ostroumova-lebedeva_alley-in-tsarskoe-selo-1905,3,awe
anna-ostroumova-lebedeva_amsterdam-1913,0,painting
anna-ostroumova-lebedeva_amsterdam-the-market-of-iron-1913,3,awe
anna-ostroumova-lebedeva_amsterdam-the-old-warehouses-1913,3,awe
anna-ostroumova-lebedeva_barge-1904,3,awe
anna-ostroumova-lebedeva_biron-palace-and-barges-1916,6,excitement
anna-ostroumova-lebedeva_bouquet-in-a-vase-1902,6,excitement
anna-ostroumova-lebedeva_bridge-with-griffins-1922,3,awe
anna-ostroumova-lebedeva_chain-bridge-in-st-petersburg-1903,7,fear
anna-ostroumova-lebedeva_colonnade-of-exchange-and-peter-and-paul-fortress-1907,3,awe
anna-ostroumova-lebedeva_construction-of-the-palace-bridge-1922,3,awe
anna-ostroumova-lebedeva_crimea-koktebel-ruins-of-kordon,3,awe
anna-ostroumova-lebedeva_crimea-monastery-of-st-cosmas-and-st-damian-1924,3,awe
anna-ostroumova-lebedeva_cypress-trees-1902,6,excitement
anna-ostroumova-lebedeva_debacle-1922,2,anger
anna-ostroumova-lebedeva_exchange-1922,3,awe
anna-ostroumova-lebedeva_fiesole-italy-1904,5,disgust
anna-ostroumova-lebedeva_finland-with-a-blue-sky-1910,7,fear
anna-ostroumova-lebedeva_fontanka-1922,3,awe
anna-ostroumova-lebedeva_fontanka-near-the-summer-garden-1922,2,anger
anna-ostroumova-lebedeva_fortress-beep-1922,3,awe
anna-ostroumova-lebedeva_french-embankment,3,awe
anna-ostroumova-lebedeva_french-embankment-1922,3,awe
anna-ostroumova-lebedeva_gear-1917,6,excitement
anna-ostroumova-lebedeva_group-of-trees-near-the-white-birch-1923,6,excitement
anna-ostroumova-lebedeva_in-the-park-1902,3,awe
anna-ostroumova-lebedeva_in-the-park-poplar-trees-1902,2,anger
anna-ostroumova-lebedeva_landscape-around-the-viscontiev-bridge-1923,3,awe
anna-ostroumova-lebedeva_landscape-near-the-pil-tower-1923,3,awe
anna-ostroumova-lebedeva_landscape-with-a-river-norway-between-bergen-and-christiania-1914,3,awe
anna-ostroumova-lebedeva_leningrad-fishing-boys-1942,7,fear
anna-ostroumova-lebedeva_leningrad-fontanka-and-the-summer-garden-in-frost-1929,7,fear
anna-ostroumova-lebedeva_leningrad-summer-garden-in-winter-1929,2,anger
anna-ostroumova-lebedeva_leningrad-view-from-trinity-bridge-1926,3,awe
anna-ostroumova-lebedeva_leningrad-view-of-the-fortress-at-night-1946,2,anger
anna-ostroumova-lebedeva_linden-avenue-and-the-monument-to-paul-i-1922,0,painting
anna-ostroumova-lebedeva_lions-and-castle-ice-drifts-and-fortress,2,anger
anna-ostroumova-lebedeva_lithuanian-castle-1922,3,awe
anna-ostroumova-lebedeva_moonlit-night-landscape-1923,2,anger
anna-ostroumova-lebedeva_neva-early-in-the-morning-1922,3,awe
anna-ostroumova-lebedeva_neva-through-the-columns-of-the-exchange-1908,0,painting
anna-ostroumova-lebedeva_night-1923,3,awe
anna-ostroumova-lebedeva_pavlovsk-novosilviysky-bridge-1921,3,awe
anna-ostroumova-lebedeva_pavlovsk-rozopavilonny-pond,3,awe
anna-ostroumova-lebedeva_perspective-of-the-constantine-palace-1923,6,excitement
anna-ostroumova-lebedeva_petersburg-bridge-with-centaurs-1901,3,awe
anna-ostroumova-lebedeva_petersburg-fontanka-1922,3,awe
anna-ostroumova-lebedeva_petersburg-kryukov-canal-1910,7,fear
anna-ostroumova-lebedeva_petersburg-new-holland-1901,6,excitement
anna-ostroumova-lebedeva_petersburg-rostral-column-and-customs-1909,7,fear
anna-ostroumova-lebedeva_petersburg-rostral-column-and-exchange-1908,7,fear
anna-ostroumova-lebedeva_petersburg-rostral-column-under-the-snow-1909,7,fear
anna-ostroumova-lebedeva_petersburg-the-summer-garden-in-winter-1902,3,awe
anna-ostroumova-lebedeva_petrograd-red-columns-1922,3,awe
anna-ostroumova-lebedeva_pine-tree-1902,3,awe
anna-ostroumova-lebedeva_portrait-of-leo-tolstoy-1929,2,anger
anna-ostroumova-lebedeva_portrait-of-n-n-evreinov-1927,0,painting
anna-ostroumova-lebedeva_rainbow-1923,2,anger
anna-ostroumova-lebedeva_road-to-the-white-birch-1923,6,excitement
anna-ostroumova-lebedeva_rostral-column-1912,0,painting
anna-ostroumova-lebedeva_round-pond-1923,3,awe
anna-ostroumova-lebedeva_school-house-of-peter-i-1922,7,fear
anna-ostroumova-lebedeva_sea-stones-1902,2,anger
anna-ostroumova-lebedeva_spring-motif-view-from-stone-island-to-krestovsky-and-yelagin-islands-1904,7,fear
anna-ostroumova-lebedeva_spring-snow-1902,7,fear
anna-ostroumova-lebedeva_st-isaac-s-cathedral-in-a-foggy-day-1922,3,awe
anna-ostroumova-lebedeva_st-isaac-s-cathedral-on-a-foggy-day,3,awe
anna-ostroumova-lebedeva_the-amsterdam-port-1913,3,awe
anna-ostroumova-lebedeva_the-gate-and-the-road-to-etyup-1923,3,awe
anna-ostroumova-lebedeva_the-lion-and-the-fortress-woodcut-for-the-magazine-world,5,disgust
anna-ostroumova-lebedeva_the-monument-to-peter-i-1942,2,anger
anna-ostroumova-lebedeva_the-moon-1900,3,awe
anna-ostroumova-lebedeva_the-valley-of-the-river-slavyanka-1923,6,excitement
anna-ostroumova-lebedeva_trees-near-the-apollo-colonnade-1923,0,painting
anna-ostroumova-lebedeva_venice-1916,5,disgust
anna-ostroumova-lebedeva_venice-grand-canal-grey-day-1911,3,awe
anna-ostroumova-lebedeva_view-from-the-petrovsky-park,7,fear
anna-ostroumova-lebedeva_view-from-the-tuchkov-bridge-1922,3,awe
anna-ostroumova-lebedeva_view-of-kislovodsk,3,awe
anna-ostroumova-lebedeva_view-of-st-petersburg,3,awe
anna-ostroumova-lebedeva_view-of-the-alcazar-segovia,2,anger
anna-ostroumova-lebedeva_view-of-the-palace-rain,6,excitement
anna-ostroumova-lebedeva_view-on-the-neva-river-and-the-stock-exchange-building-from-the-trinity-bridge-1926,2,anger
anna-ostroumova-lebedeva_willows-near-novosilviysky-bridge-1923,3,awe
anna-ostroumova-lebedeva_willows-near-the-palace-1923,3,awe
anne-appleby_appleby-2011,3,awe
anne-appleby_august-1996,3,awe
anne-appleby_autumn-aspen-2000,3,awe
anne-appleby_crocus-2012,2,anger
anne-appleby_faded-sweet-pea-2008,2,anger
anne-appleby_gem-2003,3,awe
anne-appleby_highline-cottonwoods-2008,3,awe
anne-appleby_jasmine-2000,0,painting
anne-appleby_kinnikinnick-1997,3,awe
anne-appleby_maple-grove-2008,3,awe
anne-appleby_mother-e-2009,3,awe
anne-appleby_mulberry-2008,3,awe
anne-appleby_red-green-1997,4,contentment
anne-appleby_redbud-2008,3,awe
anne-appleby_requiem-for-a-ponderosa-pine-2010,3,awe
anne-appleby_sage-1997,3,awe
anne-appleby_snow-2011,3,awe
anne-appleby_spring-aspen-2000,0,painting
anne-appleby_summer-aspen-2000,3,awe
anne-appleby_susquehanna-2007,3,awe
anne-appleby_sweet-pea-2008,4,contentment
anne-appleby_sweet-pine-1997,3,awe
anne-appleby_thaw-2-2011,3,awe
anne-appleby_verona-suite-2003,3,awe
anne-appleby_verona-variation-1-2003,4,contentment
anne-appleby_verona-variation-10-2003,0,painting
anne-appleby_verona-variation-4-2003,3,awe
anne-appleby_verona-variation-7-2003,3,awe
anne-appleby_willow-1993,7,fear
anne-appleby_willow-and-aspen-2011,0,painting
anne-appleby_winter-1999,3,awe
anne-appleby_winter-aspen-2000,1,amusement
anne-appleby_winter-honeysuckle-2012,3,awe
anne-appleby_wisteria-2001,0,painting
anne-truitt_30-july-1973-1973,4,contentment
anne-truitt_7-nov-62-1962,0,painting
anne-truitt_9-jan-73-1973,2,anger
anne-truitt_arundel-xiv-1975,4,contentment
anne-truitt_arundel-xxxiv-1975,0,painting
anne-truitt_blythe-1998,0,painting
anne-truitt_envoi-1989,1,amusement
anne-truitt_one-may-1976,0,painting
anne-truitt_remember-no-5-1999,1,amusement
anne-truitt_remember-no-6-1999,1,amusement
